name,display_name,base_model,family,variant,seed_index,seed_label,sort_order,tensor,tensor_stem,component,component_label,component_order,layer,submodule,submodule_group,shape,numel,baseline_mean,baseline_std,tuned_mean,tuned_std,delta_mean,delta_std,delta_l1_sum,delta_l2_norm,delta_linf_norm,baseline_l2_norm,tuned_l2_norm,relative_l2,cosine_similarity,sign_flip_fraction,abs_delta_q500,abs_delta_q950,abs_delta_q990,abs_delta_q999,abs_delta_z_q500,abs_delta_z_q950,abs_delta_z_q990,abs_delta_z_q999,tail_abs_delta_z_gt_1p0_fraction,tail_abs_delta_z_gt_2p0_fraction,tail_abs_delta_z_gt_3p0_fraction,tail_abs_delta_z_gt_5p0_fraction
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.12.self_attn.out_proj.weight.tensor,transformer_encoder.12.self_attn.out_proj.weight,transformer_self_attn,Transformer self-attention,1,12.0,self_attn_out_proj_weight,Self-attention,512x512,262144,0.00010403731721453369,0.06129160895943642,0.0001048967897077091,0.061272718012332916,8.594543032813817e-07,0.0007389443926513195,153.42713928222656,0.3783397372196751,0.00354766845703125,31.381360628912745,31.3716888504289,0.012056192900415078,0.999926581111513,0.00449371337890625,0.00048828125,0.00146484375,0.001953125,0.00250244140625,0.007966525852680206,0.02389957569539547,0.031866103410720825,0.04082844406366348,0.0,0.0,0.0,0.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.13.self_attn.Wqkv.weight.tensor,transformer_encoder.13.self_attn.Wqkv.weight,transformer_self_attn,Transformer self-attention,1,13.0,self_attn_Wqkv_weight,Self-attention,1536x512,786432,-0.00021033840312156826,0.07851918786764145,-0.0002105949679389596,0.07849103957414627,-2.565898284956347e-07,0.0008118197438307106,505.8332824707031,0.719929349532422,0.007080078125,69.63190747827105,69.60694264830018,0.01033907264075839,0.9999447067392476,0.003688812255859375,0.00054931640625,0.0015869140625,0.00213623046875,0.002777099609375,0.006995950359851122,0.020210523158311844,0.027206474915146828,0.0353684164583683,0.0,0.0,0.0,0.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.13.self_attn.out_proj.bias.tensor,transformer_encoder.13.self_attn.out_proj.bias,transformer_self_attn,Transformer self-attention,1,13.0,self_attn_out_proj_bias,Self-attention,512,512,-0.01542249321937561,0.0852852538228035,-0.015527890995144844,0.08550902456045151,-0.0001053973101079464,0.00046224307152442634,0.19217514991760254,0.010727812145965281,0.0015869140625,1.9610840640065546,1.9664914936780815,0.005470347927891761,0.9999889225934168,0.0,0.0003204345703125,0.000946044921875,0.00115966796875,0.0015245378017425537,0.0037572092842310667,0.011092713102698326,0.013597519136965275,0.01787574775516987,0.0,0.0,0.0,0.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.13.self_attn.out_proj.weight.tensor,transformer_encoder.13.self_attn.out_proj.weight,transformer_self_attn,Transformer self-attention,1,13.0,self_attn_out_proj_weight,Self-attention,512x512,262144,-8.232514664996415e-05,0.058098554611206055,-8.076539961621165e-05,0.05807070806622505,1.5597640867781593e-06,0.0007203627028502524,149.7332763671875,0.3688264953344566,0.00372314453125,29.74650078718556,29.73224424183701,0.012398987631289066,0.9999225123626613,0.00435638427734375,0.00048828125,0.0014190673828125,0.00189208984375,0.00244140625,0.00840436015278101,0.024425171315670013,0.032566893845796585,0.042021799832582474,0.0,0.0,0.0,0.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.14.self_attn.Wqkv.weight.tensor,transformer_encoder.14.self_attn.Wqkv.weight,transformer_self_attn,Transformer self-attention,1,14.0,self_attn_Wqkv_weight,Self-attention,1536x512,786432,-3.622034682848607e-06,0.0795673355460167,4.0188510297411995e-07,0.07954143732786179,4.0239133340946864e-06,0.0008006719290278852,497.5992431640625,0.7100523584160535,0.00439453125,70.56116445813164,70.53820025569479,0.010062934248163692,0.9999476662584466,0.0034701030235737562,0.000518798828125,0.0015869140625,0.00211334228515625,0.00274658203125,0.006520248018205166,0.019944287836551666,0.026560423895716667,0.03451896086335182,0.0,0.0,0.0,0.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.14.self_attn.out_proj.bias.tensor,transformer_encoder.14.self_attn.out_proj.bias,transformer_self_attn,Transformer self-attention,1,14.0,self_attn_out_proj_bias,Self-attention,512,512,0.0021043310407549143,0.0782407820224762,0.002071829978376627,0.07829945534467697,-3.250129520893097e-05,0.0004070846189279109,0.16475319862365723,0.009240584265354195,0.00146484375,1.7710269896886288,1.7723344910131011,0.005217641695552929,0.9999867519318111,0.0,0.0002593994140625,0.0008544921875,0.001068115234375,0.0014180615544319153,0.0033153987023979425,0.010921313427388668,0.013651642017066479,0.018124325200915337,0.0,0.0,0.0,0.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.14.self_attn.out_proj.weight.tensor,transformer_encoder.14.self_attn.out_proj.weight,transformer_self_attn,Transformer self-attention,1,14.0,self_attn_out_proj_weight,Self-attention,512x512,262144,0.00011341196659486741,0.0629572793841362,0.00011068704770877957,0.0629417821764946,-2.724889782257378e-06,0.0007188224117271602,149.0606231689453,0.36803968438331175,0.0034637451171875,32.23419133188101,32.22625283942135,0.011417680083672308,0.9999341059116954,0.003810882568359375,0.00048828125,0.0014190673828125,0.00189208984375,0.0024871826171875,0.007755754515528679,0.02254016138613224,0.030053548514842987,0.03950587287545204,0.0,0.0,0.0,0.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.15.self_attn.Wqkv.weight.tensor,transformer_encoder.15.self_attn.Wqkv.weight,transformer_self_attn,Transformer self-attention,1,15.0,self_attn_Wqkv_weight,Self-attention,1536x512,786432,-5.524737935047597e-05,0.07840512692928314,-5.531354690901935e-05,0.07839924842119217,-6.616838987838491e-08,0.0008540275739505887,525.1441650390625,0.7573596741906982,0.0167236328125,69.53053019290338,69.52531224646711,0.010892476615516834,0.9999387925619547,0.0036328632850199938,0.00054931640625,0.001678466796875,0.0023040771484375,0.00335693359375,0.00700612785294652,0.021407613530755043,0.029386814683675766,0.042815227061510086,0.0,0.0,0.0,0.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.15.self_attn.out_proj.bias.tensor,transformer_encoder.15.self_attn.out_proj.bias,transformer_self_attn,Transformer self-attention,1,15.0,self_attn_out_proj_bias,Self-attention,512,512,-0.010012953542172909,0.09045206010341644,-0.010015665553510189,0.09050644189119339,-2.7117785066366196e-06,0.0004492962616495788,0.1797257661819458,0.010166598699161762,0.0023193359375,2.0591986851330097,2.0604285038941352,0.004937162582978307,0.9999879842969068,0.0,0.000274658203125,0.0008544921875,0.0011495985090732574,0.001882702112197876,0.0030365055426955223,0.009446905925869942,0.012709476985037327,0.020814361050724983,0.0,0.0,0.0,0.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.15.self_attn.out_proj.weight.tensor,transformer_encoder.15.self_attn.out_proj.weight,transformer_self_attn,Transformer self-attention,1,15.0,self_attn_out_proj_weight,Self-attention,512x512,262144,2.0031939129694365e-05,0.06572773307561874,2.2031606931705028e-05,0.06568802893161774,1.9996543869638117e-06,0.0007632229826413095,158.69317626953125,0.3907714187867971,0.00384521484375,33.6526137630636,33.632283496130064,0.011611918810766727,0.9999320190765716,0.0039520263671875,0.00049591064453125,0.001495361328125,0.00201416015625,0.002593994140625,0.007544921711087227,0.022750839591026306,0.030643988400697708,0.03946574404835701,0.0,0.0,0.0,0.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.16.self_attn.Wqkv.weight.tensor,transformer_encoder.16.self_attn.Wqkv.weight,transformer_self_attn,Transformer self-attention,1,16.0,self_attn_Wqkv_weight,Self-attention,1536x512,786432,-6.306452269200236e-05,0.06916620582342148,-6.27594708930701e-05,0.0691930428147316,3.0504921255669615e-07,0.000902387429960072,551.3067016601562,0.8002456362437592,0.011962890625,61.33735798332856,61.36115551592881,0.013046627089175445,0.9999134133922744,0.0043245949782431126,0.000579833984375,0.00176239013671875,0.00244140625,0.00408935546875,0.008383196778595448,0.02548050694167614,0.03529766947031021,0.05912359803915024,0.0,0.0,0.0,0.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.16.self_attn.out_proj.bias.tensor,transformer_encoder.16.self_attn.out_proj.bias,transformer_self_attn,Transformer self-attention,1,16.0,self_attn_out_proj_bias,Self-attention,512,512,0.002451110165566206,0.06382599472999573,0.002411267254501581,0.06372015178203583,-3.984267823398113e-05,0.0005191739764995873,0.20966553688049316,0.011782108581764851,0.0029296875,1.445281982099681,1.4428543218938508,0.008152117529784638,0.9999682570245886,0.0,0.0003509521484375,0.0009765625,0.0013394169509410858,0.002243548631668091,0.005498576443642378,0.0153003865852952,0.020985443145036697,0.03515101224184036,0.0,0.0,0.0,0.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.16.self_attn.out_proj.weight.tensor,transformer_encoder.16.self_attn.out_proj.weight,transformer_self_attn,Transformer self-attention,1,16.0,self_attn_out_proj_weight,Self-attention,512x512,262144,1.39124977067695e-05,0.06549250334501266,1.8233025912195444e-05,0.06548144668340683,4.3205391193623655e-06,0.0008137570694088936,169.6585235595703,0.4166494564634692,0.003692626953125,33.532176492908455,33.52651884434638,0.01242536274230728,0.9999219434159827,0.004329681396484375,0.00054931640625,0.0015869140625,0.0021209716796875,0.0027008056640625,0.008387468755245209,0.024230465292930603,0.032384950667619705,0.041238389909267426,0.0,0.0,0.0,0.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.17.self_attn.Wqkv.weight.tensor,transformer_encoder.17.self_attn.Wqkv.weight,transformer_self_attn,Transformer self-attention,1,17.0,self_attn_Wqkv_weight,Self-attention,1536x512,786432,-7.111241575330496e-05,0.09043940156698227,-7.038584590191022e-05,0.09053166210651398,7.265694534908107e-07,0.0009240394574590027,564.7421875,0.8194471608851465,0.01220703125,80.20265774021301,80.28447042489755,0.010217207059888635,0.9999465277061256,0.003627777099609375,0.0006103515625,0.001800537109375,0.00250244140625,0.004150390625,0.006748734507709742,0.019908767193555832,0.027669811621308327,0.04589139297604561,0.0,0.0,0.0,0.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.17.self_attn.out_proj.bias.tensor,transformer_encoder.17.self_attn.out_proj.bias,transformer_self_attn,Transformer self-attention,1,17.0,self_attn_out_proj_bias,Self-attention,512,512,-0.0052572558633983135,0.03579435124993324,-0.005266336724162102,0.03581949695944786,-9.080395102500916e-06,0.00040748142055235803,0.16375446319580078,0.009222541289999527,0.0015869140625,0.8186230655728276,0.819215822565675,0.011265919173111536,0.9999368025555659,0.00390625,0.000274658203125,0.0007968901190906763,0.0010749055072665215,0.0014621615409851074,0.007673225365579128,0.02226300537586212,0.03003002144396305,0.04084893316030502,0.0,0.0,0.0,0.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.17.self_attn.out_proj.weight.tensor,transformer_encoder.17.self_attn.out_proj.weight,transformer_self_attn,Transformer self-attention,1,17.0,self_attn_out_proj_weight,Self-attention,512x512,262144,-0.00015262558008544147,0.068601094186306,-0.00015301040548365563,0.06856125593185425,-3.8482153286167886e-07,0.0008101033745333552,168.49203491210938,0.414772917740328,0.00397491455078125,35.1238600793677,35.10346558245265,0.01180886487997258,0.999929726501968,0.003871917724609375,0.00054931640625,0.0015869140625,0.00213623046875,0.0027313232421875,0.008007398806512356,0.023132486268877983,0.031139886006712914,0.03981456905603409,0.0,0.0,0.0,0.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.0.ff.fc1.weight.tensor,transformer_encoder.0.ff.fc1.weight,transformer_ffn,Transformer FFN,2,0.0,ff_fc1_weight,Feed-forward,4096x512,2097152,0.00048342556692659855,0.05654734745621681,0.0004832683189306408,0.0564861036837101,-1.5728460311947856e-07,0.0007148365257307887,1117.5819091796875,1.0351903369977313,0.003997802734375,81.89238842071954,81.80370524252706,0.01264086146418714,0.9999176773741781,0.00473785400390625,0.00042724609375,0.00146484375,0.001983642578125,0.0025787353515625,0.007555544842034578,0.02590472437441349,0.035079315304756165,0.045603107661008835,0.0,0.0,0.0,0.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.0.ff.fc2.weight.tensor,transformer_encoder.0.ff.fc2.weight,transformer_ffn,Transformer FFN,2,0.0,ff_fc2_weight,Feed-forward,512x2048,1048576,-7.165218994487077e-05,0.056143082678318024,-7.076558540575206e-05,0.05606390908360481,8.866089160619595e-07,0.0007904348894953728,659.03125,0.8094047128533092,0.00408935546875,57.49062423560906,57.40954587027535,0.014078899361679893,0.9998997301623456,0.005190849304199219,0.00052642822265625,0.001556396484375,0.00206756591796875,0.0026397705078125,0.009376544505357742,0.027721958234906197,0.0368267185986042,0.047018613666296005,0.0,0.0,0.0,0.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.1.ff.fc1.weight.tensor,transformer_encoder.1.ff.fc1.weight,transformer_ffn,Transformer FFN,2,1.0,ff_fc1_weight,Feed-forward,4096x512,2097152,-0.00020184538152534515,0.06706023961305618,-0.00019940656784456223,0.0669836774468422,2.4388241399719846e-06,0.0007729344652034342,1264.30712890625,1.1193298392927638,0.0042724609375,97.11417551489329,97.0032971008589,0.011525916101929871,0.999930886174525,0.0038595199584960938,0.00048828125,0.0015411376953125,0.0020599365234375,0.002655029296875,0.007281232625246048,0.022981390357017517,0.030717698857188225,0.039591699838638306,0.0,0.0,0.0,0.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.1.ff.fc2.weight.tensor,transformer_encoder.1.ff.fc2.weight,transformer_ffn,Transformer FFN,2,1.0,ff_fc2_weight,Feed-forward,512x2048,1048576,8.975168748293072e-05,0.06665235012769699,9.038292046170682e-05,0.06656325608491898,6.31254749805521e-07,0.0008059430401772261,673.2455444335938,0.8252849823575793,0.00452423095703125,68.25213910338269,68.16090653510632,0.012091708673152264,0.9999255342348704,0.004307746887207031,0.00054931640625,0.0015869140625,0.0020751953125,0.0026702880859375,0.008241514675319195,0.02380882203578949,0.03113461285829544,0.04006291925907135,0.0,0.0,0.0,0.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.2.ff.fc1.weight.tensor,transformer_encoder.2.ff.fc1.weight,transformer_ffn,Transformer FFN,2,2.0,ff_fc1_weight,Feed-forward,4096x512,2097152,-0.0003498551668599248,0.07062771916389465,-0.0003487553331069648,0.07054822891950607,1.0998138577633654e-06,0.0008059180108830333,1345.4725341796875,1.1670903503759047,0.004302978515625,102.28127386953587,102.16615316024432,0.011410596546388022,0.999931711960382,0.0037932395935058594,0.00054931640625,0.0015869140625,0.0020751953125,0.002685546875,0.0077776312828063965,0.02246871218085289,0.029382161796092987,0.03802397474646568,0.0,0.0,0.0,0.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.2.ff.fc2.weight.tensor,transformer_encoder.2.ff.fc2.weight,transformer_ffn,Transformer FFN,2,2.0,ff_fc2_weight,Feed-forward,512x2048,1048576,8.055991202127188e-06,0.06815996021032333,8.065013389568776e-06,0.0680767074227333,9.02582542039454e-09,0.0008038133382797241,670.9917602539062,0.8231039960725969,0.00384521484375,69.7958693541835,69.71061836262822,0.011793018751520846,0.9999286413997395,0.004166603088378906,0.00054931640625,0.0015869140625,0.0020751953125,0.002685546875,0.008059223182499409,0.02328220009803772,0.03044595569372177,0.039400648325681686,0.0,0.0,0.0,0.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.3.ff.fc1.weight.tensor,transformer_encoder.3.ff.fc1.weight,transformer_ffn,Transformer FFN,2,3.0,ff_fc1_weight,Feed-forward,4096x512,2097152,-0.0007111746817827225,0.07065483182668686,-0.0007087948033586144,0.07058261334896088,2.379828401899431e-06,0.0007964071701280773,1329.3232421875,1.153321346117763,0.00412750244140625,102.32447814733774,102.21985821777733,0.01127121649677095,0.9999333469274855,0.0037670135498046875,0.00054168701171875,0.0015716552734375,0.0020751953125,0.002655029296875,0.007666665595024824,0.022244127467274666,0.029370887205004692,0.03757745772600174,0.0,0.0,0.0,0.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.3.ff.fc2.weight.tensor,transformer_encoder.3.ff.fc2.weight,transformer_ffn,Transformer FFN,2,3.0,ff_fc2_weight,Feed-forward,512x2048,1048576,-2.885437606892083e-05,0.06670832633972168,-2.899442915804684e-05,0.06663849949836731,-1.4005189541421714e-07,0.0007904592202976346,659.7330322265625,0.8094293082733401,0.00390625,68.30940137643024,68.23789384388999,0.011849456911689716,0.9999280074560728,0.004024505615234375,0.0005340576171875,0.001556396484375,0.002048492431640625,0.00262451171875,0.008005860261619091,0.02333136461675167,0.0307081937789917,0.03934308513998985,0.0,0.0,0.0,0.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.4.ff.fc1.weight.tensor,transformer_encoder.4.ff.fc1.weight,transformer_ffn,Transformer FFN,2,4.0,ff_fc1_weight,Feed-forward,4096x512,2097152,-0.001038560178130865,0.07028269022703171,-0.0010364247718825936,0.07021334767341614,2.135457862095791e-06,0.0007952462765388191,1328.047119140625,1.1516391992582788,0.004638671875,101.79146786291815,101.69101964560342,0.011313710504785843,0.9999330326888404,0.0037784576416015625,0.00054168701171875,0.00156402587890625,0.0020751953125,0.002635955810546875,0.007707259617745876,0.022253355011343956,0.029526403173804283,0.03750504553318024,0.0,0.0,0.0,0.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.4.ff.fc2.weight.tensor,transformer_encoder.4.ff.fc2.weight,transformer_ffn,Transformer FFN,2,4.0,ff_fc2_weight,Feed-forward,512x2048,1048576,1.6859914467204362e-05,0.06677135825157166,1.590983447385952e-05,0.06670381873846054,-9.500748774371459e-07,0.0007879220065660775,657.690185546875,0.8068317990368893,0.004425048828125,68.37394666121921,68.30477641035618,0.01180028122458085,0.9999285811221773,0.0040073394775390625,0.0005292892456054688,0.001544952392578125,0.002044677734375,0.00262451171875,0.007926889695227146,0.023137947544455528,0.030622074380517006,0.039305947721004486,0.0,0.0,0.0,0.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.5.ff.fc1.weight.tensor,transformer_encoder.5.ff.fc1.weight,transformer_ffn,Transformer FFN,2,5.0,ff_fc1_weight,Feed-forward,4096x512,2097152,-0.0008525169687345624,0.06985998153686523,-0.0008498693932779133,0.06979305297136307,2.647539531608345e-06,0.000792352482676506,1322.1470947265625,1.1474509121071348,0.00433349609375,101.17574437581371,101.07878076963038,0.011341165999678321,0.9999324698955502,0.0038886070251464844,0.0005340576171875,0.001556396484375,0.0020751953125,0.002655029296875,0.007644684985280037,0.0222787968814373,0.02970506250858307,0.038005005568265915,0.0,0.0,0.0,0.0
